0.000267366,0.000884709,0.001193229,0.001385752,0.001027453,0.000564827,0.000564827,2.83584E-05,0.000884709,0.000230221,1,0.000198236,0.000761796,0.000230221,0.000761796,0.001193229,0.000655959,0.000884709,0.001609337,5.47145E-06,0.000360604,0.001385752,0.001027453,0.001609337,0.000761796,0.001385752,0.001609337,0.000360604,0.001385752,0.000146981,0.001385752,0.001027453,0.000884709,0.001385752,0.000761796,0.000198236,0.001609337,0.000761796,0.001027453,0.001193229,0.001609337,0.001609337,0.001385752,1.15588E-05,0.000884709,0.000761796,0.001027453,0.001193229,0.001385752,0.001609337,0.000884709,0.000884709,0.001609337,0.000884709,0.000761796,0.000418786,0.001193229,0.001609337,0.000564827,0.000761796,0.000564827,0.000564827,0.001868998,0.000418786,0.000564827,0.000230221,0.001609337,0.001609337,0.001609337,0.001609337,0.001193229,0.000884709,0.000884709,0.001609337,0.000761796,0.001193229,0.001609337,0.000884709,0.000486355,0.000310505,0.001193229,0.002170553,0.002170553,0.002170553,0.001609337,0.001385752,0.001609337,0.001609337,0.001385752
0.008341146,0.020464254,0.02760065,0.032053909,0.017621149,0.013065043,0.013065043,0.000884709,0.020464254,0.007182308,0.000198236,1,0.017621149,0.013065043,0.017621149,0.02760065,0.015173037,0.020464254,0.037225685,0.000230221,0.008341146,0.032053909,0.023766083,0.037225685,0.013065043,0.032053909,0.05020721,0.008341146,0.032053909,0.003399817,0.032053909,0.023766083,0.015173037,0.032053909,0.017621149,0.004585418,0.037225685,0.017621149,0.023766083,0.02760065,0.037225685,0.037225685,0.032053909,0.000360604,0.020464254,0.017621149,0.023766083,0.02760065,0.032053909,0.037225685,0.020464254,0.020464254,0.037225685,0.020464254,0.017621149,0.009686958,0.02760065,0.037225685,0.013065043,0.017621149,0.013065043,0.013065043,0.032053909,0.013065043,0.013065043,0.003948365,0.037225685,0.037225685,0.037225685,0.05020721,0.02760065,0.020464254,0.020464254,0.037225685,0.017621149,0.02760065,0.037225685,0.020464254,0.011249912,0.007182308,0.02760065,0.05020721,0.05020721,0.05020721,0.037225685,0.032053909,0.037225685,0.037225685,0.032053909
0.058307951,0.192939589,0.192939589,0.302208333,0.123178883,0.123178883,0.091329876,0.004585418,0.192939589,0.037225685,0.000761796,0.017621149,1,0.037225685,0.166134433,0.260222437,0.143053325,0.192939589,0.350968493,0.000655959,0.078641389,0.302208333,0.224069654,0.350968493,0.123178883,0.302208333,0.350968493,0.106065603,0.302208333,0.032053909,0.302208333,0.224069654,0.143053325,0.302208333,0.166134433,0.043231907,0.350968493,0.166134433,0.224069654,0.260222437,0.350968493,0.350968493,0.302208333,0.002520764,0.192939589,0.166134433,0.224069654,0.260222437,0.302208333,0.260222437,0.192939589,0.192939589,0.350968493,0.143053325,0.166134433,0.091329876,0.260222437,0.350968493,0.123178883,0.166134433,0.123178883,0.123178883,0.302208333,0.091329876,0.123178883,0.037225685,0.350968493,0.350968493,0.350968493,0.350968493,0.192939589,0.192939589,0.192939589,0.350968493,0.166134433,0.260222437,0.350968493,0.192939589,0.106065603,0.067715717,0.260222437,0.350968493,0.350968493,0.350968493,0.350968493,0.302208333,0.350968493,0.350968493,0.302208333
0.017621149,0.043231907,0.058307951,0.067715717,0.037225685,0.02760065,0.020464254,0.001385752,0.043231907,0.015173037,0.000230221,0.013065043,0.037225685,1,0.037225685,0.078641389,0.032053909,0.043231907,0.078641389,0.000360604,0.017621149,0.067715717,0.05020721,0.106065603,0.02760065,0.067715717,0.106065603,0.017621149,0.067715717,0.007182308,0.067715717,0.05020721,0.032053909,0.067715717,0.037225685,0.009686958,0.078641389,0.037225685,0.05020721,0.058307951,0.106065603,0.078641389,0.067715717,0.001027453,0.043231907,0.05020721,0.05020721,0.058307951,0.067715717,0.078641389,0.043231907,0.043231907,0.078641389,0.032053909,0.037225685,0.020464254,0.058307951,0.078641389,0.02760065,0.037225685,0.02760065,0.02760065,0.067715717,0.02760065,0.02760065,0.008341146,0.078641389,0.078641389,0.078641389,0.106065603,0.058307951,0.043231907,0.043231907,0.078641389,0.037225685,0.058307951,0.078641389,0.043231907,0.023766083,0.015173037,0.058307951,0.106065603,0.106065603,0.106065603,0.078641389,0.067715717,0.078641389,0.078641389,0.067715717
0.058307951,0.192939589,0.192939589,0.302208333,0.123178883,0.123178883,0.091329876,0.004585418,0.192939589,0.037225685,0.000761796,0.017621149,0.166134433,0.037225685,1,0.260222437,0.143053325,0.192939589,0.350968493,0.000655959,0.078641389,0.302208333,0.224069654,0.350968493,0.123178883,0.302208333,0.350968493,0.078641389,0.302208333,0.032053909,0.302208333,0.224069654,0.143053325,0.302208333,0.166134433,0.058307951,0.350968493,0.224069654,0.224069654,0.260222437,0.350968493,0.350968493,0.302208333,0.002520764,0.192939589,0.166134433,0.224069654,0.260222437,0.407595918,0.260222437,0.192939589,0.192939589,0.350968493,0.143053325,0.166134433,0.091329876,0.350968493,0.350968493,0.166134433,0.166134433,0.123178883,0.123178883,0.302208333,0.091329876,0.123178883,0.037225685,0.350968493,0.350968493,0.473359963,0.350968493,0.192939589,0.192939589,0.192939589,0.350968493,0.166134433,0.260222437,0.350968493,0.192939589,0.106065603,0.067715717,0.260222437,0.350968493,0.350968493,0.350968493,0.350968493,0.302208333,0.350968493,0.350968493,0.302208333
0.091329876,0.302208333,0.302208333,0.473359963,0.192939589,0.192939589,0.143053325,0.007182308,0.302208333,0.058307951,0.001193229,0.02760065,0.260222437,0.078641389,0.260222437,1,0.224069654,0.302208333,0.549734784,0.001027453,0.123178883,0.473359963,0.350968493,0.549734784,0.192939589,0.473359963,0.549734784,0.123178883,0.473359963,0.05020721,0.473359963,0.350968493,0.224069654,0.473359963,0.260222437,0.067715717,0.549734784,0.260222437,0.350968493,0.407595918,0.549734784,0.549734784,0.473359963,0.005325258,0.302208333,0.260222437,0.350968493,0.407595918,0.473359963,0.407595918,0.302208333,0.302208333,0.549734784,0.224069654,0.260222437,0.143053325,0.407595918,0.549734784,0.192939589,0.260222437,0.192939589,0.192939589,0.473359963,0.143053325,0.192939589,0.058307951,0.549734784,0.549734784,0.549734784,0.549734784,0.302208333,0.302208333,0.302208333,0.549734784,0.260222437,0.407595918,0.549734784,0.302208333,0.166134433,0.106065603,0.407595918,0.549734784,0.549734784,0.549734784,0.549734784,0.473359963,0.549734784,0.549734784,0.473359963
0.05020721,0.166134433,0.166134433,0.260222437,0.106065603,0.106065603,0.078641389,0.003948365,0.166134433,0.032053909,0.000655959,0.015173037,0.143053325,0.032053909,0.143053325,0.224069654,1,0.166134433,0.302208333,0.000564827,0.067715717,0.260222437,0.192939589,0.302208333,0.106065603,0.260222437,0.302208333,0.067715717,0.260222437,0.02760065,0.260222437,0.192939589,0.123178883,0.260222437,0.143053325,0.037225685,0.302208333,0.143053325,0.192939589,0.224069654,0.302208333,0.302208333,0.260222437,0.002170553,0.166134433,0.143053325,0.192939589,0.224069654,0.260222437,0.224069654,0.166134433,0.166134433,0.302208333,0.123178883,0.143053325,0.078641389,0.224069654,0.302208333,0.106065603,0.143053325,0.106065603,0.106065603,0.260222437,0.078641389,0.106065603,0.032053909,0.302208333,0.302208333,0.302208333,0.302208333,0.166134433,0.166134433,0.166134433,0.302208333,0.143053325,0.224069654,0.302208333,0.166134433,0.091329876,0.058307951,0.224069654,0.302208333,0.302208333,0.302208333,0.302208333,0.260222437,0.302208333,0.302208333,0.260222437
0.067715717,0.224069654,0.224069654,0.350968493,0.192939589,0.143053325,0.106065603,0.005325258,0.224069654,0.043231907,0.000884709,0.020464254,0.192939589,0.043231907,0.192939589,0.302208333,0.166134433,1,0.407595918,0.000761796,0.091329876,0.350968493,2.27022388,0.407595918,1.839445818,0.350968493,0.407595918,0.091329876,0.350968493,0.037225685,0.350968493,0.260222437,0.166134433,0.350968493,0.192939589,0.05020721,0.407595918,0.192939589,0.260222437,0.302208333,0.407595918,0.407595918,0.350968493,0.00292748,0.224069654,0.192939589,0.260222437,0.302208333,0.350968493,0.302208333,0.224069654,0.224069654,0.407595918,0.166134433,0.192939589,0.106065603,0.302208333,0.407595918,0.143053325,0.192939589,0.143053325,0.143053325,0.350968493,0.106065603,0.143053325,0.043231907,0.407595918,0.407595918,0.407595918,0.407595918,0.224069654,0.224069654,0.224069654,0.407595918,0.192939589,0.302208333,0.407595918,0.224069654,0.123178883,0.078641389,0.302208333,0.407595918,0.407595918,0.407595918,0.407595918,0.350968493,0.407595918,0.407595918,0.350968493
0.123178883,0.407595918,0.407595918,0.638432391,0.260222437,0.260222437,0.192939589,0.009686958,0.407595918,0.078641389,0.001609337,0.037225685,0.350968493,0.078641389,0.350968493,0.549734784,0.302208333,0.407595918,1,0.001385752,0.166134433,0.638432391,0.473359963,0.741441019,0.260222437,0.638432391,0.741441019,0.166134433,0.638432391,0.067715717,0.638432391,0.473359963,0.302208333,0.638432391,0.350968493,0.091329876,0.741441019,0.350968493,0.473359963,0.549734784,0.741441019,0.741441019,0.638432391,0.005325258,0.407595918,0.350968493,0.473359963,0.549734784,0.638432391,0.549734784,0.407595918,0.407595918,0.741441019,0.302208333,0.350968493,0.192939589,0.549734784,0.741441019,0.260222437,0.350968493,0.260222437,0.260222437,0.638432391,0.192939589,0.260222437,0.078641389,0.741441019,0.741441019,0.741441019,0.741441019,0.407595918,0.407595918,0.407595918,0.741441019,0.350968493,0.549734784,0.741441019,0.407595918,0.224069654,0.143053325,0.549734784,0.741441019,0.741441019,0.741441019,0.741441019,0.638432391,0.741441019,0.741441019,0.638432391
0.000310505,0.000761796,0.001027453,0.001193229,0.000655959,0.000486355,0.000360604,2.44185E-05,0.000761796,0.000198236,5.47145E-06,0.000230221,0.000655959,0.000360604,0.000655959,0.001027453,0.000564827,0.000761796,0.001385752,1,0.000310505,0.001609337,0.000884709,0.001385752,0.000655959,0.001193229,0.001868998,0.000310505,0.001193229,0.000126561,0.001193229,0.000884709,0.000564827,0.001193229,0.000655959,0.000170695,0.001385752,0.000655959,0.000884709,0.001027453,0.001385752,0.001385752,0.001193229,9.9529E-06,0.000761796,0.000655959,0.000884709,0.001027453,0.001193229,0.001385752,0.000761796,0.000761796,0.001385752,0.000564827,0.000655959,0.000486355,0.001027453,0.001385752,0.000486355,0.000655959,0.000486355,0.000486355,0.001193229,0.000486355,0.000486355,0.000146981,0.001385752,0.001385752,0.001385752,0.001868998,0.001027453,0.000761796,0.000761796,0.001385752,0.000655959,0.001027453,0.001385752,0.000761796,0.000418786,0.000267366,0.001027453,0.001868998,0.001868998,0.001868998,0.001385752,0.001193229,0.001385752,0.001385752,0.001193229
0.02760065,0.091329876,0.091329876,0.143053325,0.058307951,0.058307951,0.043231907,0.002170553,0.091329876,0.017621149,0.000360604,0.008341146,0.078641389,0.017621149,0.078641389,0.123178883,0.067715717,0.091329876,0.166134433,0.000310505,1,0.143053325,0.106065603,0.166134433,0.058307951,0.143053325,0.166134433,0.037225685,0.143053325,0.015173037,0.143053325,0.106065603,0.067715717,0.143053325,0.078641389,0.020464254,0.166134433,0.078641389,0.106065603,0.123178883,0.166134433,0.166134433,0.143053325,0.001193229,0.091329876,0.078641389,0.106065603,0.123178883,0.143053325,0.123178883,0.091329876,0.091329876,0.166134433,0.067715717,0.078641389,0.043231907,0.123178883,0.166134433,0.058307951,0.078641389,0.058307951,0.058307951,0.143053325,0.043231907,0.058307951,0.017621149,0.166134433,0.166134433,0.166134433,0.166134433,0.091329876,0.091329876,0.091329876,0.166134433,0.078641389,0.123178883,0.166134433,0.091329876,0.05020721,0.032053909,0.123178883,0.166134433,0.166134433,0.166134433,0.166134433,0.143053325,0.166134433,0.166134433,0.143053325
0.106065603,0.350968493,0.350968493,0.549734784,0.224069654,0.224069654,0.166134433,0.008341146,0.350968493,0.067715717,0.001385752,0.032053909,0.302208333,0.067715717,0.302208333,0.473359963,0.260222437,0.350968493,0.638432391,0.001609337,0.143053325,1,0.407595918,0.638432391,0.224069654,0.549734784,0.638432391,0.143053325,0.549734784,0.058307951,0.549734784,0.407595918,0.260222437,0.549734784,0.302208333,0.078641389,0.638432391,0.302208333,0.407595918,0.473359963,0.638432391,0.638432391,0.549734784,0.004585418,0.350968493,0.302208333,0.407595918,0.473359963,0.549734784,0.473359963,0.350968493,0.350968493,0.638432391,0.260222437,0.302208333,0.166134433,0.473359963,0.638432391,0.224069654,0.302208333,0.224069654,0.224069654,0.549734784,0.166134433,0.224069654,0.067715717,0.638432391,0.638432391,0.638432391,0.638432391,0.350968493,0.350968493,0.350968493,0.638432391,0.302208333,0.473359963,0.638432391,0.350968493,0.192939589,0.123178883,0.473359963,0.638432391,0.638432391,0.638432391,0.638432391,0.549734784,0.638432391,0.638432391,0.549734784
0.078641389,0.260222437,0.260222437,0.407595918,0.166134433,0.166134433,0.123178883,0.006184468,0.260222437,0.05020721,0.001027453,0.023766083,0.224069654,0.05020721,0.224069654,0.350968493,0.192939589,1.602871248,0.473359963,0.000884709,0.106065603,0.407595918,1,0.473359963,0.166134433,0.407595918,0.473359963,0.106065603,0.407595918,0.043231907,0.407595918,0.302208333,0.192939589,0.407595918,0.224069654,0.058307951,0.473359963,0.224069654,0.302208333,0.350968493,0.473359963,0.473359963,0.407595918,0.003399817,0.260222437,0.224069654,0.302208333,0.350968493,0.407595918,0.350968493,0.260222437,0.260222437,0.473359963,0.192939589,0.224069654,0.123178883,0.350968493,0.473359963,0.166134433,0.224069654,0.166134433,0.166134433,0.407595918,0.123178883,0.166134433,0.05020721,0.473359963,0.473359963,0.473359963,0.473359963,0.260222437,0.260222437,0.260222437,0.473359963,0.224069654,0.350968493,0.473359963,0.260222437,0.143053325,0.091329876,0.350968493,0.473359963,0.473359963,0.473359963,0.473359963,0.407595918,0.473359963,0.473359963,0.407595918
0.123178883,0.407595918,0.407595918,0.638432391,0.260222437,0.260222437,0.192939589,0.009686958,0.407595918,0.078641389,0.001609337,0.037225685,0.350968493,0.106065603,0.350968493,0.549734784,0.302208333,0.407595918,0.741441019,0.001385752,0.166134433,0.638432391,0.473359963,1,0.260222437,0.638432391,0.741441019,0.166134433,0.638432391,0.067715717,0.638432391,0.473359963,0.302208333,0.638432391,0.350968493,0.091329876,0.741441019,0.350968493,0.473359963,0.549734784,1,0.741441019,0.638432391,0.005325258,0.407595918,0.350968493,0.473359963,0.549734784,0.638432391,0.549734784,0.407595918,0.407595918,0.741441019,0.302208333,0.350968493,0.192939589,0.549734784,0.741441019,0.260222437,0.350968493,0.260222437,0.260222437,0.638432391,0.192939589,0.260222437,0.078641389,0.741441019,0.741441019,0.741441019,0.741441019,0.407595918,0.407595918,0.407595918,0.741441019,0.350968493,0.549734784,0.741441019,0.407595918,0.224069654,0.143053325,0.549734784,0.741441019,0.741441019,0.741441019,0.741441019,0.638432391,0.741441019,0.741441019,0.638432391
0.043231907,0.143053325,0.260222437,0.224069654,0.091329876,0.091329876,0.091329876,0.003399817,0.143053325,0.02760065,0.000761796,0.013065043,0.123178883,0.02760065,0.123178883,0.192939589,0.106065603,0.143053325,0.260222437,0.000655959,0.058307951,0.224069654,0.166134433,0.260222437,1,0.224069654,2.314487506,0.058307951,0.224069654,2.239372018,0.224069654,0.166134433,0.106065603,0.224069654,0.123178883,0.032053909,0.260222437,0.123178883,0.166134433,0.192939589,0.260222437,0.260222437,0.224069654,0.001868998,0.143053325,0.123178883,0.166134433,0.192939589,0.224069654,0.192939589,0.143053325,0.143053325,0.260222437,0.106065603,0.123178883,0.067715717,0.192939589,0.260222437,0.091329876,0.123178883,0.091329876,0.091329876,0.224069654,2.156605974,0.091329876,0.02760065,0.260222437,0.260222437,0.260222437,0.260222437,0.143053325,0.143053325,0.143053325,0.260222437,0.123178883,0.192939589,0.260222437,0.143053325,0.078641389,0.05020721,0.192939589,0.260222437,0.260222437,0.260222437,0.260222437,0.224069654,0.260222437,0.260222437,0.224069654
0.106065603,0.350968493,0.350968493,0.549734784,0.224069654,0.224069654,0.166134433,0.008341146,0.350968493,0.067715717,0.001385752,0.032053909,0.302208333,0.067715717,0.302208333,0.473359963,0.260222437,0.350968493,0.638432391,0.001193229,0.143053325,0.549734784,0.407595918,0.638432391,0.224069654,1,0.638432391,0.143053325,0.549734784,0.058307951,0.549734784,0.407595918,0.260222437,0.549734784,0.302208333,0.078641389,0.638432391,0.302208333,0.407595918,0.473359963,0.638432391,0.638432391,0.549734784,0.004585418,0.350968493,0.302208333,0.407595918,0.473359963,0.549734784,0.473359963,0.350968493,0.350968493,0.638432391,0.260222437,0.302208333,0.166134433,0.473359963,0.638432391,0.224069654,0.302208333,0.224069654,0.224069654,0.549734784,0.166134433,0.224069654,0.067715717,0.638432391,0.638432391,0.638432391,0.638432391,0.350968493,0.350968493,0.350968493,0.638432391,0.302208333,0.473359963,0.638432391,0.350968493,0.192939589,0.123178883,0.473359963,0.638432391,0.638432391,0.638432391,0.638432391,0.549734784,0.638432391,0.638432391,0.549734784
